DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-03,220.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-04,218.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-05,214.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-06,191,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-07,174,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-08,173.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-09,168.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-10,168.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-11,168.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FORAGANTS,2023-12,168.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2022-12,127.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_2(1.0),M,IT,66,ALL,FRESHETABL,2023-01,124.1,,,,,,,,,,
