DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,CEREA,ALL,2023-12,125.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2022-12,144.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-01,143.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-02,143,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-03,140.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-04,139.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-05,135.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-06,133,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-07,133.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-08,133.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-09,131.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-10,130.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-11,131.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFEEDI,ALL,2023-12,132.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2022-12,184.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-01,175.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-02,171.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-03,167.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-04,169,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-05,165.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-06,164,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-07,160.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-08,156.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-09,151.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-10,146.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-11,145.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,COMPOFERTI,ALL,2023-12,144.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2022-12,212.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-01,200.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-02,191.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-03,174.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-04,164.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-05,160.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-06,157.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-07,155.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-08,161.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-09,165.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-10,161.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-11,157.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,ENERGDLUB,ALL,2023-12,155,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2022-12,115.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-01,116,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-02,116.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-03,116,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-04,115.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-05,115.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-06,115.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-07,117.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-08,117.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-09,117.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-10,117.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-11,117.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FARMDINGS,ALL,2023-12,117.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2022-12,185.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-01,171.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-02,165.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-03,160.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-04,156.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-05,152.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-06,149.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-07,145.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-08,144.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-09,140.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-10,137.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-11,136.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FERTIRSS,ALL,2023-12,136.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2022-12,172.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-01,167.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-02,166.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-03,165,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-04,162.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-05,160.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_1(1.0),M,IT,65,FUELSHEAT,ALL,2023-06,159.4,,,,,,,,,,
